simulation,strategy,annual_cost_cny,avg_material_shortage_rate,max_material_shortage_rate,any_material_shortage,cost_weighted_risk
477,Resilience,176690029.62949884,0.0,0.0,0,30.68387574982562
478,Lowest Cost,168585706.51146615,0.07787175901427548,0.6229740721142039,1,38.530730407480924
478,Balanced,170238493.92074838,0.06435622677165487,0.5148498141732389,1,35.95811664679167
478,Resilience,176249207.81891885,0.09524044641302665,0.4118798513385912,1,30.44375698454149
479,Lowest Cost,189878759.7410971,0.004834158706941996,0.03867326965553597,1,38.982184928058054
479,Balanced,192071156.16531304,0.0,0.0,0,34.31833738924786
479,Resilience,195949028.8606989,0.0,0.0,0,30.685064403277977
480,Lowest Cost,194920373.9278009,0.0,0.0,0,37.13741950872776
480,Balanced,196888730.54410332,0.0,0.0,0,36.16495067998718
480,Resilience,205614899.42267522,0.0,0.0,0,30.722292053506195
481,Lowest Cost,193788828.6564949,0.07523537760389441,0.3448908466021755,1,38.4195405586926
481,Balanced,196372325.95676622,0.06342263337175813,0.39458020655689374,1,34.614659186001894
481,Resilience,200843075.91638792,0.039458020655689374,0.315664165245515,1,30.70001097894629
482,Lowest Cost,177628611.80145538,0.0,0.0,0,37.272748730617835
482,Balanced,179945478.60538977,0.017068352038373716,0.13654681630698973,1,35.89917806637176
482,Resilience,187525035.17905873,0.027309363261397934,0.21847490609118347,1,30.43798878687449
483,Lowest Cost,157493280.46536702,0.0034329476793519,0.0274635814348152,1,39.53490388609406
483,Balanced,159207830.48473147,0.0,0.0,0,34.72921418920931
483,Resilience,162340563.06415075,0.0,0.0,0,30.669568756220368
484,Lowest Cost,181293116.12744546,0.0,0.0,0,37.46038991793139
484,Balanced,183257314.9127546,0.01984410193227948,0.15875281545823583,1,35.79413075159052
484,Resilience,190665793.8665655,0.027136514713953508,0.21709211771162806,1,30.439635876305807
485,Lowest Cost,171871186.0688187,0.019573213215836202,0.15658570572668962,1,38.23774627840662
485,Balanced,173429204.21053183,0.04646872715202034,0.37174981721616274,1,36.032497134874156
485,Resilience,179589573.41717088,0.03717498172161626,0.2973998537729301,1,30.4435408427624
486,Lowest Cost,144445923.89166766,0.03611673481731993,0.28893387853855945,1,39.42516008184419
486,Balanced,146988805.28505918,0.009029183704329966,0.07223346963463972,1,33.645400911072066
486,Resilience,150119431.9849159,0.0,0.0,0,30.6816146943299
487,Lowest Cost,171416906.26938647,0.009145088998906384,0.07316071199125107,1,38.4832674633437
487,Balanced,173080715.24526802,0.016363505817177007,0.13090804653741606,1,35.89098145408313
487,Resilience,178568041.8863472,0.06758433751828634,0.331221825686425,1,30.680308919739904
488,Lowest Cost,173591236.44074026,0.0,0.0,0,38.46543651888895
488,Balanced,175571016.04495472,0.0,0.0,0,35.85995526078873
488,Resilience,181958512.79698214,0.0,0.0,0,30.442898049268052
489,Lowest Cost,169359322.19086778,0.012546862010937729,0.10037489608750183,1,38.74998701793983
489,Balanced,171449535.01747945,0.0,0.0,0,34.35247038185696
489,Resilience,175168818.1614582,0.0,0.0,0,30.683102234159538
490,Lowest Cost,184365516.5643132,0.07559670046134515,0.6047736036907612,1,39.39831675978826
490,Balanced,185961020.8345698,0.05414337202428114,0.43314697619424913,1,34.95044914861987
490,Resilience,189726292.33583874,0.017222734043908144,0.13778187235126516,1,30.66957902381348
491,Lowest Cost,202522458.2353232,0.0,0.0,0,36.7692026352031
491,Balanced,203088411.98104483,0.0,0.0,0,35.85187803249882
491,Resilience,211794227.74222073,0.0,0.0,0,30.43764434196829
492,Lowest Cost,165093693.85658482,0.0,0.0,0,39.37521617906617
492,Balanced,167406519.2127724,0.0,0.0,0,35.20443528983745
492,Resilience,171642941.71909714,0.0,0.0,0,30.68169959727892
493,Lowest Cost,193572954.68295777,0.009533198231500659,0.07626558585200527,1,37.95598695546749
493,Balanced,195150671.16707057,0.030764145282690336,0.2461131622615227,1,35.85902737457015
493,Resilience,202260992.85553837,0.09196480971528954,0.43976147028668877,1,30.44285325516587
494,Lowest Cost,156857592.95680448,0.0,0.0,0,39.75765211230555
494,Balanced,159114335.8584326,0.0,0.0,0,34.32375232831582
494,Resilience,162416283.2787259,0.0,0.0,0,30.68413541257851
495,Lowest Cost,145874992.68014076,0.0,0.0,0,38.30558094432239
495,Balanced,147463940.02845627,0.0,0.0,0,35.88074678974939
495,Resilience,152621942.9214329,0.013952837215467237,0.1116226977237379,1,30.444064438615865
496,Lowest Cost,164715794.08922708,0.014956874837691092,0.11965499870152874,1,39.059731631653634
496,Balanced,167278417.90775052,0.016883078240230956,0.13506462592184765,1,33.91175580929439
496,Resilience,171003802.22038063,0.027012925184369527,0.2161034014749562,1,30.6814176953812
497,Lowest Cost,171158568.79740214,0.0,0.0,0,39.82976620266215
497,Balanced,172774060.77709395,0.0,0.0,0,34.84798492308141
497,Resilience,176076130.3176887,0.0,0.0,0,30.66953483219787
498,Lowest Cost,144908525.50065666,0.0,0.0,0,39.55415170985851
498,Balanced,147456213.85144892,0.017324895609379345,0.13859916487503476,1,34.02099953507257
498,Resilience,150826616.5580129,0.027719832975006964,0.2217586638000557,1,30.681260287805177
499,Lowest Cost,186043301.7429149,0.02320409051274859,0.18563272410198872,1,38.167652673494764
499,Balanced,187646984.95006678,0.021822093603292916,0.10312646149497118,1,35.950937675886124
499,Resilience,194437948.93899453,0.02062529229899425,0.165002338391954,1,30.443047280520044
500,Lowest Cost,192547293.67802754,0.0027200099406484574,0.02176007952518766,1,39.27272523339726
500,Balanced,194157482.6469469,0.02262029198790262,0.18096233590322097,1,35.46460278980685
500,Resilience,198546940.1179404,0.01932291031027912,0.15458328248223296,1,30.739271698868084
501,Lowest Cost,159352792.71757197,0.0,0.0,0,37.81402545500184
501,Balanced,161039331.3071069,0.0,0.0,0,35.865299658230626
501,Resilience,166828909.58404812,0.05472811368902247,0.3145887440432876,1,30.4432537929867
502,Lowest Cost,153653160.66472852,0.01412286104731196,0.11298288837849568,1,39.41929215828482
502,Balanced,156155952.9910481,0.041388826511518276,0.3311106120921462,1,34.30885474727057
502,Resilience,159521149.01053497,0.033111061209214615,0.2648884896737169,1,30.682514559866302
503,Lowest Cost,150587914.11525834,0.04826161143875565,0.3860928915100452,1,38.404468142184236
503,Balanced,152515851.157299,0.0607941387915593,0.41525197252853663,1,35.79683154441214
503,Resilience,158655944.82387412,0.09541512234906864,0.4327474211396317,1,30.439777043413457
504,Lowest Cost,143991363.89254498,0.0,0.0,0,38.13088125734018
504,Balanced,145584924.81077012,0.0,0.0,0,35.83407886509393
504,Resilience,151103177.4651154,0.0,0.0,0,30.44174776219557
505,Lowest Cost,155230508.9842787,0.06070412367484061,0.4856329893987249,1,39.635564826235296
505,Balanced,156966576.18450552,0.018598008698597693,0.14878406958878154,1,34.519774646531225
505,Resilience,160261372.2457515,0.01679466915860306,0.13435735326882448,1,30.684795253443152
506,Lowest Cost,191894129.9940257,0.0,0.0,0,37.68226919345888
506,Balanced,192667800.0021735,0.0,0.0,0,36.23150470678921
506,Resilience,198810971.65618616,0.0,0.0,0,30.680073835116442
507,Lowest Cost,167190882.28834754,0.0,0.0,0,38.185746992892994
507,Balanced,168963782.05047342,0.0,0.0,0,35.84848735101344
507,Resilience,175736979.6351201,0.0,0.0,0,30.439855132230583
508,Lowest Cost,200490477.43283528,0.05098269108829452,0.40786152870635617,1,38.95717753725877
508,Balanced,202999991.4352267,0.03929061537295343,0.31432492298362746,1,34.660596932712465
508,Resilience,207428343.09129745,0.06759072434532215,0.28926585637567537,1,30.68307520371179
509,Lowest Cost,186054587.95873636,0.0,0.0,0,37.81016682719607
509,Balanced,188138110.71125144,0.0,0.0,0,35.805988820794774
509,Resilience,195602604.55690548,0.0,0.0,0,30.440262827260465
510,Lowest Cost,172118842.97939456,0.0,0.0,0,39.801414137548015
510,Balanced,173600037.210083,0.0,0.0,0,34.27835023332412
510,Resilience,176797636.17548403,0.0,0.0,0,30.6695367306751
511,Lowest Cost,157181376.9526506,0.04196318120935444,0.3069161790650562,1,38.35118141365249
511,Balanced,158692692.03474605,0.04568432799617171,0.13715337769144653,1,36.079364502125
511,Resilience,164516403.80053902,0.07309492479387476,0.21944540430631443,1,30.44260817750058
512,Lowest Cost,165390123.0813687,0.05283310893228979,0.4226648714583183,1,37.09506705912091
512,Balanced,167990124.34785646,0.03962483169921735,0.3169986535937388,1,35.65407735679818
512,Resilience,176331411.1770919,0.0,0.0,0,30.431979764783275
513,Lowest Cost,161117403.7750495,0.0,0.0,0,39.72295013095882
513,Balanced,163710881.55888674,0.06697183744350896,0.5357746995480717,1,34.32257725371697
513,Resilience,167257181.51176235,0.035874347773298024,0.2869947821863842,1,30.68239209806153
514,Lowest Cost,176715463.90590757,0.08175695310441602,0.4824742368896533,1,38.71173578561839
514,Balanced,178130254.88136438,0.017085312929267585,0.13668250343414068,1,35.17339943001885
514,Resilience,181997343.01033658,0.0,0.0,0,30.66960492739995
515,Lowest Cost,195686024.37945208,0.0,0.0,0,37.24994857833535
515,Balanced,196519158.888125,0.022790370037459567,0.18232296029967654,1,35.86568853332798
515,Resilience,204121479.8190248,0.03646459205993528,0.29171673647948226,1,30.574508530165836
516,Lowest Cost,157473418.31836376,0.04079921172604149,0.32639369380833194,1,39.57705205936519
516,Balanced,159843775.85520312,0.010528637292646206,0.08422909834116965,1,34.37151268921409
516,Resilience,163698244.83266562,0.0,0.0,0,30.68151949116106
517,Lowest Cost,174904700.100828,0.030784931358638662,0.2462794508691093,1,39.275463696776335
517,Balanced,177346920.32422543,0.0505422621016024,0.4043380968128192,1,34.64368770986041
517,Resilience,181116945.451408,0.0505422621016024,0.4043380968128192,1,30.704323361747218
518,Lowest Cost,141577842.09714678,0.0,0.0,0,39.08135912449955
518,Balanced,142850264.2457822,0.0,0.0,0,34.311482647335865
518,Resilience,145474526.6390137,0.0,0.0,0,30.669526747251506
519,Lowest Cost,154972403.85550642,0.018895067165327045,0.15116053732261636,1,37.6769007214856
519,Balanced,156240306.64198473,0.01895273371479983,0.15162186971839864,1,35.83556982453362
519,Resilience,162148205.92151842,0.0,0.0,0,30.44182470003211
520,Lowest Cost,185078315.43092087,0.0,0.0,0,37.007066901116666
520,Balanced,186890339.91067877,0.01889678780052785,0.1511743024042228,1,35.859922998928404
520,Resilience,195370701.65645748,0.030234860480844575,0.2418788838467566,1,30.435229115664622
521,Lowest Cost,150802235.85517588,0.12580906125294264,0.6495098396305934,1,37.956435496534894
521,Balanced,152480912.39123642,0.07688537691605592,0.487132379722945,1,35.852836071778015
521,Resilience,158089931.57265434,0.0633723051303687,0.389705903778356,1,30.442562090849826
522,Lowest Cost,175814452.79548368,0.0,0.0,0,37.170044384425104
522,Balanced,177570654.51072785,0.0,0.0,0,35.8348636265813
522,Resilience,184766621.66779482,0.0,0.0,0,30.439534482860022
523,Lowest Cost,193484572.39588502,0.0,0.0,0,38.23339810251869
523,Balanced,195072725.2956419,0.0,0.0,0,35.076517155388395
523,Resilience,199291048.38791004,0.0,0.0,0,30.669603610209396
524,Lowest Cost,179652198.7458375,0.033526297493748816,0.26821037994999053,1,39.041621153490084
524,Balanced,182092843.3518023,0.030004121681468696,0.24003297345174957,1,35.26204070422772
524,Resilience,186567460.03263617,0.05169391324898974,0.2215249272305182,1,30.707830910631362
525,Lowest Cost,167603193.08281857,0.0809148967415054,0.6473191739320432,1,36.867394161650225
525,Balanced,169355501.47346824,0.08909069853091023,0.5213263058176909,1,35.77323449872402
525,Resilience,176424590.9255887,0.078642582727346,0.41706104465415283,1,30.438537401624885
526,Lowest Cost,145576915.73591813,0.0,0.0,0,39.877751534114054
526,Balanced,148100451.1429343,0.0,0.0,0,33.64549644978504
526,Resilience,151253640.61751997,0.0,0.0,0,30.681626848590223
527,Lowest Cost,187638242.50614217,0.0076226173945422165,0.06098093915633773,1,37.27597627315881
527,Balanced,188883709.9354014,0.02387273564011641,0.19098188512093128,1,35.93038118522724
527,Resilience,195544716.43736255,0.019098188512093148,0.15278550809674518,1,30.443859825339697
528,Lowest Cost,188606203.7554848,0.0722082577494799,0.5437693734942242,1,37.68012298528011
528,Balanced,190220027.2106865,0.06705921343765142,0.407827030120668,1,35.8214039099007
528,Resilience,197821365.953693,0.06754675120127024,0.3262616240965345,1,30.49984561377019
529,Lowest Cost,148766078.73847118,0.03212458438268663,0.25699667506149304,1,39.15437447062042
529,Balanced,151358478.91231933,0.03212458438268663,0.25699667506149304,1,34.27687196292979
529,Resilience,154668869.23306182,0.01758846505508395,0.1407077204406716,1,30.68180679332091
530,Lowest Cost,159689058.39697558,0.0,0.0,0,39.62710747532096
530,Balanced,161890246.62055025,0.03285021448605098,0.1391524524080896,1,34.46528855241867
530,Resilience,165251394.0100783,0.06492526952571338,0.2967582323527638,1,30.68471167204524
531,Lowest Cost,153888406.55412757,0.040203056868283085,0.3216244549462647,1,39.76594631041106
531,Balanced,156222351.83008835,0.010166753395319292,0.08133402716255433,1,34.31953796317012
531,Resilience,159499559.28830716,0.0,0.0,0,30.683676633753215
532,Lowest Cost,191853011.88354078,0.0,0.0,0,37.3181036078194
532,Balanced,192747837.4605418,0.0,0.0,0,35.916301377875925
532,Resilience,199412894.93731058,0.0,0.0,0,30.634807743101934
533,Lowest Cost,166240952.97490624,0.0,0.0,0,38.38493162445619
533,Balanced,168124997.00081983,0.0,0.0,0,35.82468303621243
533,Resilience,174679366.69191575,0.03456626304629436,0.27653010437035486,1,30.44083285668548
534,Lowest Cost,180255059.42167318,0.07819223343485066,0.6255378674788052,1,38.182612785473246
534,Balanced,181957905.3556987,0.06078044521141811,0.48624356169134486,1,35.882750874212824
534,Resilience,188723006.96596706,0.04862435616913449,0.38899484935307593,1,30.442350154430194
535,Lowest Cost,167413981.13226604,0.0,0.0,0,37.809711677693606
535,Balanced,169258331.34957975,0.0,0.0,0,35.83090173019026
535,Resilience,175708088.8013962,0.0,0.0,0,30.441578515350997
536,Lowest Cost,161186110.13920188,0.05737055627310672,0.45896445018485377,1,39.61097385916134
536,Balanced,163364530.1142581,0.01624100349805062,0.12992802798440495,1,34.47785771764391
536,Resilience,166808333.33160624,0.0,0.0,0,30.684286860543864
537,Lowest Cost,157902892.84412217,0.05105014944118792,0.4084011955295034,1,39.46686944983113
537,Balanced,160025489.01993716,0.03828761208089093,0.30630089664712745,1,34.59478182589426
537,Resilience,163413030.97035167,0.030630089664712756,0.24504071731770205,1,30.68470415162687
538,Lowest Cost,200143081.82274675,0.06211583136243701,0.40319688345976756,1,37.2594326923731
538,Balanced,201897845.28999358,0.1017656437829769,0.36916685865625165,1,35.8519619692399
538,Resilience,210039593.79666564,0.14271128304999167,0.29684497650031016,1,30.439636850094715
539,Lowest Cost,156798960.35257092,0.0,0.0,0,38.78309926802316
539,Balanced,159796547.83578438,0.0,0.0,0,33.85551179484767
539,Resilience,163284152.8891041,0.0,0.0,0,30.680718719518104
540,Lowest Cost,172381405.44669104,0.0,0.0,0,38.38380336689385
540,Balanced,174198769.48510012,0.0,0.0,0,35.86605435817615
540,Resilience,180453163.76203513,0.0,0.0,0,30.443293363277945
541,Lowest Cost,173770768.57812676,0.04028060372355266,0.3222448297884213,1,38.44893125445468
541,Balanced,175731292.58234602,0.030210452792664502,0.24168362234131602,1,35.88849073633053
541,Resilience,182618144.17585793,0.0,0.0,0,30.4405826962944
542,Lowest Cost,171293317.9609932,0.08088435204993658,0.6470748163994926,1,38.42139576033724
542,Balanced,173174955.95691314,0.02253791928624567,0.18030335428996536,1,35.839756368023984
542,Resilience,180086231.3687536,0.036060670857993055,0.28848536686394444,1,30.440021388865972
543,Lowest Cost,188874182.0994012,0.0806701963467725,0.39193238303310607,1,37.702994452123384
543,Balanced,190225582.81843665,0.09050574157780109,0.39193238303310607,1,35.92972002710995
543,Resilience,197782723.06695324,0.09619495645937817,0.39193238303310607,1,30.439762326995318
544,Lowest Cost,183706096.4234954,0.013701172441203585,0.10960937952962868,1,38.23410763298751
544,Balanced,185502674.51365134,0.03372694260106483,0.26981554080851866,1,36.09605098277947
544,Resilience,192969547.62169302,0.05591881627842911,0.2562684914501093,1,30.439767021543236
545,Lowest Cost,140017694.07694528,0.0,0.0,0,39.70405404453234
545,Balanced,141383301.93170303,0.0,0.0,0,34.323446403653264
545,Resilience,143975020.86688524,0.0,0.0,0,30.66952165106331
546,Lowest Cost,150595955.9351456,0.0,0.0,0,39.59462373484424
546,Balanced,152349517.1518894,0.05504994473290835,0.4403995578632668,1,34.799963508545055
546,Resilience,155516007.37360373,0.03372624291047957,0.26980994328383656,1,30.66959190246647
547,Lowest Cost,171353491.21155047,0.040681196954769,0.325449575638152,1,38.548902025456464
547,Balanced,173212609.53990743,0.012805697051489665,0.10244557641191732,1,35.857374840529154
547,Resilience,179542469.96010217,0.020489115282383466,0.16391292225906773,1,30.44276287346438
548,Lowest Cost,146181767.8738022,0.0,0.0,0,39.47532629695136
548,Balanced,148424384.4140625,0.0,0.0,0,34.60342551119982
548,Resilience,151741172.1121203,0.0,0.0,0,30.68284645530619
549,Lowest Cost,151410963.77795923,0.0,0.0,0,39.165995630186366
549,Balanced,153428080.23732105,0.0,0.0,0,34.606343475603374
549,Resilience,156775503.74679157,0.0,0.0,0,30.683705211588972
550,Lowest Cost,186079944.37765867,0.0,0.0,0,36.983240199647135
550,Balanced,188686606.58914915,0.0,0.0,0,35.76780376504139
550,Resilience,196626727.52439895,0.0,0.0,0,30.438251593466813
551,Lowest Cost,168120301.77284548,0.00020763684791980097,0.0016610947833584078,1,39.90799040956588
551,Balanced,170324460.4991953,0.0,0.0,0,34.34396458349278
551,Resilience,173719839.9002404,0.014159847397338582,0.11327877917870866,1,30.669594283648543
552,Lowest Cost,151748740.4124508,0.09124659586000122,0.7299727668800098,1,39.60026749986264
552,Balanced,153671734.4119699,0.06843494689500092,0.5474795751600073,1,34.34851761388002
552,Resilience,156738500.46330905,0.05474795751600073,0.4379836601280058,1,30.669594952629705
553,Lowest Cost,155211021.1811866,0.0,0.0,0,39.73980585762313
553,Balanced,157762415.50192943,0.0,0.0,0,34.31198191893228
553,Resilience,161135798.41064814,0.017381776203114208,0.13905420962491366,1,30.68285458520866
554,Lowest Cost,166633276.5541181,0.031077889569103095,0.24862311655282476,1,39.648728933760374
554,Balanced,169192883.64594597,0.008388464500384857,0.06710771600307885,1,34.550686617325105
554,Resilience,172894902.04572546,0.0,0.0,0,30.683327074054166
555,Lowest Cost,145778619.55599782,0.062256546753971964,0.4980523740317757,1,39.78152908736334
555,Balanced,147433675.64091426,0.015564136688492991,0.12451309350794393,1,34.30892466829176
555,Resilience,150217032.90501797,0.02490261870158879,0.1992209496127103,1,30.669564584472525
556,Lowest Cost,158511983.3059006,0.0,0.0,0,38.81576664027751
556,Balanced,161153757.28885284,0.0,0.0,0,34.28717519053088
556,Resilience,165114984.6931931,0.0,0.0,0,30.680476470247953
557,Lowest Cost,181429179.68029752,0.03168966266996055,0.2432556179743881,1,39.35977745723055
557,Balanced,182868329.06304437,0.08347790599361879,0.4919659965847646,1,35.83392045523035
557,Resilience,186767976.5414848,0.0911902236350931,0.44815018689804775,1,30.669563613050343
558,Lowest Cost,172158329.83669114,0.07419951492900612,0.5935961194320489,1,38.30341584739141
558,Balanced,173879304.2712106,0.05724586818988581,0.45796694551908645,1,35.9463684109931
558,Resilience,179352644.63560754,0.07239340055594928,0.36637355641526914,1,30.680459922055306
559,Lowest Cost,186639146.42930132,0.17384251893998048,0.7059701533591203,1,37.80507630891984
559,Balanced,187829632.45217893,0.1531801720100633,0.6892819155475242,1,35.99606812784394
559,Resilience,195004922.70244598,0.08379672238525865,0.4289275684263856,1,30.441577058813515
560,Lowest Cost,174627663.07994765,0.05015741085647564,0.4012592868518051,1,39.73954175184466
560,Balanced,176525923.8897683,0.013982124864425557,0.11185699891540446,1,35.120449927363815
560,Resilience,180495721.1726062,0.0,0.0,0,30.68420444702736
561,Lowest Cost,148141943.60790655,0.04425552294711091,0.3540441835768873,1,39.16743681648168
561,Balanced,148959500.44650537,0.07505310911830229,0.6004248729464183,1,35.065492465998204
561,Resilience,151805858.80392793,0.051191382705219654,0.40953106164175723,1,30.669472632502345
562,Lowest Cost,205555989.68197128,0.05976629712970469,0.4781303770376375,1,37.43879899355897
562,Balanced,207806539.93411422,0.021983629313992767,0.17586903451194213,1,36.053344378372444
562,Resilience,216968229.1158019,0.0,0.0,0,30.6300811162832
563,Lowest Cost,203219375.77245504,0.06595611724893091,0.5276489379914473,1,38.67750545484748
563,Balanced,204594785.44612667,0.02527350705486306,0.20218805643890447,1,35.39231845422883
563,Resilience,209205839.64206094,0.0324522546855176,0.2596180374841408,1,30.684641587830043
564,Lowest Cost,144489657.57402882,0.0,0.0,0,38.43357355088381
564,Balanced,147015169.14879274,0.0,0.0,0,34.05139757217773
564,Resilience,150442547.13827989,0.0,0.0,0,30.68100586599562
565,Lowest Cost,157016468.0515115,0.0,0.0,0,38.73591180709014
565,Balanced,158228388.68132058,0.0,0.0,0,34.614441867166114
565,Resilience,161088042.69166526,0.0,0.0,0,30.66949006507686
566,Lowest Cost,194896327.492342,0.010450075730570385,0.08360060584456308,1,37.58643180034611
566,Balanced,196178653.30702206,0.035853951916865426,0.2868316153349234,1,35.89135171996083
566,Resilience,203432504.70281622,0.047925154354378746,0.38340123483502997,1,30.442478408441538
567,Lowest Cost,164426920.26161373,0.0,0.0,0,39.78582745326236
567,Balanced,166598861.2350364,0.0,0.0,0,34.646014948823165
567,Resilience,170147909.60637432,0.0,0.0,0,30.669617211740498
568,Lowest Cost,173273325.48708916,0.0,0.0,0,39.331424149686455
568,Balanced,175716190.72842288,0.0,0.0,0,34.63708249050177
568,Resilience,179442392.28744283,0.0,0.0,0,30.689629953419498
569,Lowest Cost,175865688.06919113,0.0,0.0,0,38.08372972138613
569,Balanced,177188903.81333736,0.0,0.0,0,36.12858352332617
569,Resilience,183459036.25292185,0.019727323123255022,0.15781858498604018,1,30.443700371433856
570,Lowest Cost,147380915.39563084,0.11203927069578261,0.5409189620270736,1,39.490955260972044
570,Balanced,149003146.81471068,0.08614983052659068,0.42265224155833503,1,34.35490272618034
570,Resilience,151831529.5334607,0.06891986442127253,0.3381217932466679,1,30.669565602068005
571,Lowest Cost,160581535.44718713,0.0,0.0,0,39.188367132611916
571,Balanced,162330674.86762598,0.0,0.0,0,34.30834249200332
571,Resilience,165398831.62152728,0.0,0.0,0,30.669566304710614
572,Lowest Cost,153538207.51500803,0.004385315134256926,0.035082521074055406,1,39.44721586085381
572,Balanced,155709319.68729007,0.022934488377394743,0.18347590701915795,1,34.68950290442812
572,Resilience,159196680.1207104,0.0366951814038316,0.2935614512306528,1,30.68278372300865
573,Lowest Cost,177014822.2565705,0.0,0.0,0,39.59002113351703
573,Balanced,178450952.4517868,0.021577555580191143,0.17262044464152915,1,34.4982351813583
573,Resilience,181778984.48616683,0.03452408892830583,0.27619271142644664,1,30.669521933223194
574,Lowest Cost,152378318.13258383,0.0,0.0,0,39.85610266225359
574,Balanced,154399252.3810082,0.0,0.0,0,34.33889625659854
574,Resilience,157530070.77179244,0.0,0.0,0,30.6696069167125
575,Lowest Cost,190117948.7543111,0.06733784028994654,0.46991985648613666,1,38.96152447083973
575,Balanced,191314138.64191985,0.08214543082460728,0.401501418091195,1,35.384613328860674
575,Resilience,195175740.2535682,0.035549442401928213,0.2843955392154257,1,30.682910342776875
576,Lowest Cost,155543111.565184,0.0,0.0,0,38.438588524631825
576,Balanced,157337289.36713567,0.0,0.0,0,35.86179867520337
576,Resilience,163028480.46212977,0.0,0.0,0,30.44307027757847
577,Lowest Cost,174153011.06734374,0.05281995330979854,0.22646414969355622,1,39.512316973373764
577,Balanced,175396395.7108124,0.028308018711694527,0.22646414969355622,1,35.33887246995269
577,Resilience,179228335.22748417,0.022765011821472003,0.18212009457177603,1,30.669593667511137
578,Lowest Cost,168087261.65095517,0.0,0.0,0,38.882337986049954
578,Balanced,169451922.36049885,0.0,0.0,0,35.13985959749833
578,Resilience,173031620.72448334,0.0,0.0,0,30.669584125702308
579,Lowest Cost,180373248.70740753,0.0,0.0,0,39.24952402806907
579,Balanced,182580216.96210575,0.0,0.0,0,34.79193012276488
579,Resilience,186644282.33894685,0.0,0.0,0,30.683929151652396
580,Lowest Cost,138317878.12829244,0.0,0.0,0,39.72245601815013
580,Balanced,140469758.81664684,0.0,0.0,0,34.321849974071355
580,Resilience,143399110.48722827,0.0,0.0,0,30.683928295796193
581,Lowest Cost,160212420.1359999,0.0,0.0,0,38.7254325910947
581,Balanced,161956167.34589738,0.0,0.0,0,35.90617497615962
581,Resilience,167744598.23975104,0.01882184884453969,0.15057479075631752,1,30.443411348639593
582,Lowest Cost,133913634.35992657,0.004947580382067787,0.0395806430565423,1,39.80958785939847
582,Balanced,136019273.6966237,0.0,0.0,0,34.31732076276434
582,Resilience,138888822.39532357,0.0,0.0,0,30.683435349174115
583,Lowest Cost,172982257.39573637,0.0,0.0,0,39.15763387102969
583,Balanced,174478689.0719319,0.012336935196676127,0.09869548157340902,1,34.48692936909161
583,Resilience,177780711.70849422,0.019739096314681792,0.15791277051745434,1,30.66954779633959
584,Lowest Cost,215613873.93247738,0.0,0.0,0,38.06011379917256
584,Balanced,216579495.78569233,0.0,0.0,0,36.17254140160706
584,Resilience,224073524.17002404,0.0,0.0,0,30.444945915527438
585,Lowest Cost,157735396.75921908,0.050732654026775584,0.40586123221420467,1,38.52266002685067
585,Balanced,159183588.56251055,0.03804949052008168,0.3043959241606534,1,35.8557783080886
585,Resilience,164994540.25918916,0.0,0.0,0,30.44272954753552
586,Lowest Cost,193071837.65865195,0.048738689915989536,0.3899095193279163,1,37.11096031507574
586,Balanced,193839628.54812634,0.048738689915989536,0.3899095193279163,1,36.08496075853177
586,Resilience,201148440.79565972,0.048738689915989536,0.3899095193279163,1,30.56551205378548
587,Lowest Cost,163522953.7906118,0.0,0.0,0,39.800896796601855
587,Balanced,165906313.47492602,0.0,0.0,0,34.60152912144387
587,Resilience,169538697.21249595,0.0,0.0,0,30.683478257894222
588,Lowest Cost,151434582.15218365,0.008035526048961586,0.06428420839169269,1,38.523834879866584
588,Balanced,154420440.76683816,0.03218464534312632,0.1314941126258935,1,33.63775745455671
588,Resilience,157802235.65968597,0.05149543254900209,0.21039058020142964,1,30.680642887295715
589,Lowest Cost,175556778.5285445,0.17066327647369328,0.5666544936287475,1,38.06471620723722
589,Balanced,176904288.42357233,0.08553339467242768,0.43139676222078516,1,36.018000063248635
589,Resilience,183083997.0626005,0.09153495760594765,0.3451174097766282,1,30.444057115008235
590,Lowest Cost,165847495.05460712,0.0,0.0,0,37.64392464756337
590,Balanced,167018513.2879606,0.0,0.0,0,35.81740525253823
590,Resilience,173524911.77971908,0.0,0.0,0,30.440865447464994
591,Lowest Cost,157016962.99881524,0.0,0.0,0,38.15582680120522
591,Balanced,159911207.657397,0.01964643565194775,0.157171485215582,1,33.75748207149439
591,Resilience,163497731.28312066,0.0314342970431164,0.2514743763449312,1,30.68054279928137
592,Lowest Cost,152209955.6728391,0.0,0.0,0,38.42777986478072
592,Balanced,153966554.53322476,0.0,0.0,0,35.83769707755952
592,Resilience,159767797.61138108,0.0,0.0,0,30.441937423529268
593,Lowest Cost,169646991.70983818,0.040453129864162815,0.2864103902497189,1,38.35732237627693
593,Balanced,171080776.76395458,0.03784531816186805,0.21357310323847611,1,35.86342582393015
593,Resilience,177251556.77935374,0.039195198735141254,0.17085848259078085,1,30.443155560150043
594,Lowest Cost,164497579.90345386,0.04220255511633213,0.337620440930657,1,38.38145016472
594,Balanced,166094113.5756293,0.04220255511633213,0.337620440930657,1,36.055176093025
594,Resilience,172215403.01536807,0.036486068935688024,0.2918885514855042,1,30.442614019071264
595,Lowest Cost,157233624.8351438,0.0,0.0,0,38.41231502158462
